AccidentNumber,AccidentDate,Injury,Fatality,PropertyDamage,HitAndRun,CollisionType,Weather,Illumination,Precinct
20220273321,6/2/2022,TRUE,FALSE,FALSE,TRUE,ANGLE,CLEAR,DARK - LIGHTED,MADISO
20220273371,6/2/2022,TRUE,FALSE,TRUE,TRUE,Front to Rear,CLEAR,DARK - NOT LIGHTED,SOUTH
20220273401,6/2/2022,FALSE,FALSE,FALSE,TRUE,Front to Rear,CLEAR,DAYLIGHT,MADISO
20220273542,6/2/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLEAR,DAYLIGHT,EAST
20220273554,6/3/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DARK - LIGHTED,HERMIT
20220273578,6/2/2022,FALSE,FALSE,FALSE,TRUE,REAR-TO-REAR,CLEAR,DARK - NOT LIGHTED,MADISO
20220273613,6/3/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - NOT LIGHTED,HERMIT
20220273624,6/3/2022,FALSE,FALSE,FALSE,TRUE,SIDESWIPE - SAME DIRECTION,CLOUDY,DARK - LIGHTED,WEST
20220273756,6/3/2022,FALSE,FALSE,FALSE,TRUE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DAYLIGHT,WEST
20220273783,6/3/2022,FALSE,FALSE,FALSE,TRUE,SIDESWIPE - SAME DIRECTION,CLEAR,DAYLIGHT,EAST
20220273810,6/3/2022,TRUE,FALSE,FALSE,FALSE,Rear to Side,CLEAR,DAYLIGHT,HERMIT
20220273869,6/3/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,SOUTH
20220273913,6/3/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,NORTH
20220273981,6/3/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,HERMIT
20220273996,6/3/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLEAR,DAYLIGHT,MIDTOW
20220274036,6/2/2022,FALSE,FALSE,FALSE,TRUE,SIDESWIPE - SAME DIRECTION,CLEAR,DAYLIGHT,WEST
20220274043,6/3/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,SOUTH
20220274051,6/3/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,SOUTH
20220274068,6/3/2022,FALSE,FALSE,FALSE,TRUE,ANGLE,CLEAR,DAYLIGHT,EAST
20220274077,6/3/2022,FALSE,FALSE,FALSE,TRUE,Front to Rear,CLEAR,DAYLIGHT,HERMIT
20220274129,6/3/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,NORTH
20220274156,6/3/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,MADISO
20220274185,6/3/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,MIDTOW
20220274189,6/3/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,CENTRA
20220274208,6/3/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,WEST
20220274230,6/1/2022,FALSE,FALSE,TRUE,TRUE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - LIGHTED,SOUTH
20220274245,6/3/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,HERMIT
20220274255,6/3/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,MIDTOW
20220274266,6/3/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,NORTH
20220274286,6/3/2022,TRUE,FALSE,FALSE,TRUE,Front to Rear,CLEAR,DAYLIGHT,CENTRA
20220274294,6/3/2022,TRUE,FALSE,FALSE,TRUE,Front to Rear,CLEAR,DAYLIGHT,MIDTOW
20220274296,6/3/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,WEST
20220274327,6/2/2022,TRUE,FALSE,FALSE,TRUE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DAYLIGHT,MIDTOW
20220274338,6/3/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,MADISO
20220274340,6/3/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,MIDTOW
20220274350,6/3/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,EAST
20220274409,6/3/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,HERMIT
20220274457,6/3/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,SOUTH
20220274471,6/3/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,MADISO
20220274482,6/3/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,SOUTH
20220274505,6/3/2022,FALSE,FALSE,FALSE,TRUE,SIDESWIPE - OPPOSITE DIRECTION,CLEAR,DAYLIGHT,CENTRA
20220274527,6/3/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,SOUTH
20220274544,6/3/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,MIDTOW
20220274549,6/3/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,WEST
20220274552,6/3/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,EAST
20220274557,6/3/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,HERMIT
20220274578,6/3/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,HERMIT
20220274583,6/3/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,HERMIT
20220274584,6/3/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,CENTRA
20220274600,6/3/2022,TRUE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLEAR,DAYLIGHT,MADISO
20220274604,6/3/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,SOUTH
20220274686,6/3/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,MADISO
20220274711,6/3/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,CENTRA
20220274745,6/3/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,HERMIT
20220274819,6/3/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,SOUTH
20220274832,6/3/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,SOUTH
20220274973,6/3/2022,FALSE,FALSE,FALSE,TRUE,SIDESWIPE - SAME DIRECTION,CLOUDY,DARK - LIGHTED,HERMIT
20220275036,6/3/2022,FALSE,FALSE,FALSE,TRUE,SIDESWIPE - SAME DIRECTION,CLEAR,DARK - LIGHTED,HERMIT
20220275043,6/3/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLOUDY,DAYLIGHT,HERMIT
20220275135,6/3/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DARK - LIGHTED,EAST
20220275151,6/3/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DARK - LIGHTED,MIDTOW
20220275180,6/3/2022,FALSE,FALSE,FALSE,TRUE,SIDESWIPE - SAME DIRECTION,CLEAR,DARK - LIGHTED,MADISO
20220275272,6/3/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLEAR,DARK - LIGHTED,CENTRA
20220275317,6/4/2022,TRUE,FALSE,FALSE,TRUE,ANGLE,CLEAR,DARK - LIGHTED,SOUTH
20220275441,6/4/2022,TRUE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAWN,WEST
20220275565,6/4/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLEAR,DAYLIGHT,SOUTH
20220275573,6/4/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,HERMIT
20220275615,6/4/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,MIDTOW
20220275673,6/4/2022,FALSE,FALSE,FALSE,FALSE,Rear to Side,CLEAR,DAYLIGHT,WEST
20220275736,6/4/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,WEST
20220275746,6/4/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,MADISO
20220275756,6/4/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,NORTH
20220275849,6/4/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,SOUTH
20220275888,6/4/2022,TRUE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLEAR,DAYLIGHT,NORTH
20220275894,6/4/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,MADISO
20220275895,6/4/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,HERMIT
20220275897,6/4/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,SOUTH
20220275902,6/4/2022,TRUE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,WEST
20220275909,6/4/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,SOUTH
20220275921,6/4/2022,FALSE,FALSE,TRUE,FALSE,Front to Rear,CLEAR,DAYLIGHT,SOUTH
20220275923,6/4/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,MADISO
20220275940,6/4/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,HERMIT
20220275976,6/4/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,NORTH
20220276043,6/4/2022,FALSE,FALSE,FALSE,TRUE,SIDESWIPE - SAME DIRECTION,CLEAR,DAYLIGHT,MADISO
20220276075,6/4/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,WEST
20220276091,6/4/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,MIDTOW
20220276153,6/4/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,MIDTOW
20220276160,6/4/2022,TRUE,FALSE,TRUE,FALSE,ANGLE,CLEAR,DAYLIGHT,HERMIT
20220276186,6/4/2022,TRUE,FALSE,TRUE,FALSE,ANGLE,CLEAR,DAYLIGHT,WEST
20220276243,6/4/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,MIDTOW
20220276307,6/4/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DARK - LIGHTED,SOUTH
20220276327,6/4/2022,TRUE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DARK - NOT LIGHTED,EAST
20220276389,6/4/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - NOT LIGHTED,EAST
20220276470,6/4/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - LIGHTED,EAST
20220276472,6/4/2022,FALSE,FALSE,FALSE,TRUE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - NOT LIGHTED,HERMIT
20220276493,6/4/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DARK - LIGHTED,SOUTH
20220276523,6/4/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DARK - LIGHTED,MIDTOW
20220276524,6/4/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DARK - NOT LIGHTED,SOUTH
20220276528,6/4/2022,FALSE,FALSE,TRUE,TRUE,Front to Rear,CLEAR,DARK - LIGHTED,SOUTH
20220276625,6/5/2022,FALSE,FALSE,FALSE,FALSE,REAR-TO-REAR,CLEAR,DARK - LIGHTED,MIDTOW
20220276654,6/5/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLEAR,DARK - LIGHTED,CENTRA
20220276685,6/6/2022,FALSE,FALSE,FALSE,TRUE,Front to Rear,CLEAR,DAYLIGHT,SOUTH
20220276713,6/5/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - NOT LIGHTED,HERMIT
20220276733,6/5/2022,FALSE,FALSE,FALSE,TRUE,SIDESWIPE - SAME DIRECTION,CLEAR,DARK - LIGHTED,CENTRA
20220276743,6/5/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DARK - LIGHTED,SOUTH
20220276807,6/5/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DARK - LIGHTED,SOUTH
20220276823,6/5/2022,TRUE,FALSE,FALSE,FALSE,HEAD-ON,CLEAR,DARK - LIGHTED,CENTRA
20220276941,6/5/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,NORTH
20220277006,6/5/2022,FALSE,FALSE,FALSE,TRUE,HEAD-ON,CLEAR,DAYLIGHT,MADISO
20220277010,6/5/2022,FALSE,FALSE,FALSE,TRUE,REAR-TO-REAR,CLEAR,DARK - LIGHTED,HERMIT
20220277029,6/5/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,WEST
20220277140,6/5/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,NORTH
20220277209,6/5/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,WEST
20220277253,6/5/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,NORTH
20220277303,6/5/2022,FALSE,FALSE,FALSE,TRUE,SIDESWIPE - SAME DIRECTION,CLEAR,DAYLIGHT,MADISO
20220277307,6/4/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,Dark-Unknown Lighting,EAST
20220277335,6/5/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,MIDTOW
20220277338,6/5/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,CENTRA
20220277340,6/5/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLEAR,DAYLIGHT,HERMIT
20220277425,6/5/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,SOUTH
20220277436,6/5/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLEAR,DAYLIGHT,SOUTH
20220277537,6/5/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,SOUTH
20220277560,6/5/2022,FALSE,FALSE,FALSE,TRUE,ANGLE,CLEAR,DAYLIGHT,SOUTH
20220277611,6/5/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,SOUTH
20220277684,6/5/2022,TRUE,FALSE,FALSE,TRUE,Front to Rear,CLEAR,DAYLIGHT,EAST
20220277719,6/5/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DARK - NOT LIGHTED,SOUTH
20220277855,6/5/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLEAR,DAYLIGHT,SOUTH
20220277873,6/5/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - LIGHTED,CENTRA
20220277971,6/5/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - LIGHTED,SOUTH
20220278091,6/6/2022,TRUE,FALSE,FALSE,TRUE,Front to Rear,CLEAR,Dark-Unknown Lighting,SOUTH
20220278171,6/6/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DARK - NOT LIGHTED,HERMIT
20220278373,6/6/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAWN,CENTRA
20220278415,6/6/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,SOUTH
20220278417,6/6/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,CENTRA
20220278429,6/6/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,NORTH
20220278431,6/6/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAWN,SOUTH
20220278448,6/6/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLEAR,DAYLIGHT,SOUTH
20220278473,6/6/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLEAR,DAYLIGHT,SOUTH
20220278521,6/6/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,SOUTH
20220278549,6/6/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,SOUTH
20220278561,6/6/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,EAST
20220278655,6/6/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,EAST
20220278658,6/6/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,MIDTOW
20220278661,6/6/2022,FALSE,FALSE,FALSE,TRUE,ANGLE,CLOUDY,DAYLIGHT,WEST
20220278704,6/6/2022,FALSE,FALSE,FALSE,TRUE,SIDESWIPE - OPPOSITE DIRECTION,CLEAR,DAYLIGHT,SOUTH
20220278723,6/6/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,CENTRA
20220278728,6/6/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLOUDY,DAYLIGHT,SOUTH
20220278862,6/4/2022,FALSE,FALSE,FALSE,TRUE,Front to Rear,CLEAR,DAYLIGHT,HERMIT
20220278864,6/6/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLOUDY,DAYLIGHT,NORTH
20220278902,6/6/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,MADISO
20220278950,6/6/2022,TRUE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLEAR,DAYLIGHT,HERMIT
20220278954,6/4/2022,FALSE,FALSE,FALSE,TRUE,ANGLE,CLEAR,DARK - LIGHTED,MADISO
20220278955,6/6/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,SOUTH
20220278956,6/6/2022,FALSE,FALSE,FALSE,TRUE,ANGLE,CLOUDY,DAYLIGHT,HERMIT
20220278989,6/6/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,SOUTH
20220278990,6/6/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DAYLIGHT,HERMIT
20220279047,6/6/2022,FALSE,FALSE,FALSE,TRUE,ANGLE,CLOUDY,DAYLIGHT,SOUTH
20220279062,6/6/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,HERMIT
20220279066,6/6/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,RAIN,DAYLIGHT,MIDTOW
20220279117,6/6/2022,FALSE,FALSE,FALSE,TRUE,SIDESWIPE - OPPOSITE DIRECTION,CLEAR,DAYLIGHT,SOUTH
20220279144,6/6/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLOUDY,DAYLIGHT,EAST
20220279149,6/6/2022,TRUE,FALSE,FALSE,FALSE,HEAD-ON,CLEAR,DAYLIGHT,MIDTOW
20220279150,6/6/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,WEST
20220279170,6/6/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DAYLIGHT,WEST
20220279184,6/6/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLEAR,DAYLIGHT,NORTH
20220279267,6/6/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,SOUTH
20220279292,6/6/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,RAIN,DAYLIGHT,CENTRA
20220279305,6/6/2022,TRUE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,WEST
20220279313,6/6/2022,TRUE,FALSE,FALSE,TRUE,Front to Rear,CLOUDY,DAYLIGHT,MADISO
20220279334,6/6/2022,FALSE,FALSE,FALSE,TRUE,OTHER,CLOUDY,DAYLIGHT,NORTH
20220279335,6/6/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,HERMIT
20220279338,6/6/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLOUDY,DAYLIGHT,WEST
20220279344,6/6/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,SOUTH
20220279356,6/6/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,MADISO
20220279365,6/6/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,HERMIT
20220279369,6/6/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLOUDY,DAYLIGHT,WEST
20220279383,6/6/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,RAIN,DAYLIGHT,CENTRA
20220279385,6/6/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,MADISO
20220279396,6/6/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,CENTRA
20220279449,6/6/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,WEST
20220279551,6/6/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DAYLIGHT,WEST
20220279578,6/6/2022,TRUE,FALSE,TRUE,FALSE,ANGLE,CLOUDY,DARK - LIGHTED,SOUTH
20220279579,6/6/2022,TRUE,FALSE,FALSE,TRUE,ANGLE,CLEAR,DARK - LIGHTED,SOUTH
20220279637,6/6/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,MADISO
20220279673,6/6/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLEAR,DAYLIGHT,MIDTOW
20220279773,6/6/2022,TRUE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLOUDY,DARK - LIGHTED,MADISO
20220279784,6/6/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,RAIN,DARK - LIGHTED,SOUTH
20220279837,6/6/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,RAIN,DARK - LIGHTED,HERMIT
20220279849,6/6/2022,TRUE,FALSE,FALSE,FALSE,HEAD-ON,CLEAR,DARK - LIGHTED,SOUTH
20220279927,6/6/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DARK - LIGHTED,MIDTOW
20220279963,6/6/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,RAIN,DARK - LIGHTED,EAST
20220280123,6/7/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,RAIN,DARK - NOT LIGHTED,SOUTH
20220280141,6/7/2022,FALSE,FALSE,FALSE,TRUE,ANGLE,RAIN,DARK - LIGHTED,MIDTOW
20220280189,6/7/2022,FALSE,FALSE,FALSE,FALSE,OTHER,RAIN,DARK - NOT LIGHTED,WEST
20220280219,6/7/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DARK - LIGHTED,WEST
20220280247,6/7/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,RAIN,Dark-Unknown Lighting,HERMIT
20220280291,6/7/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,MIDTOW
20220280306,6/7/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,HERMIT
20220280313,6/7/2022,TRUE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLOUDY,DAYLIGHT,SOUTH
20220280368,6/7/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,SOUTH
20220280409,6/7/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,HERMIT
20220280489,6/7/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,MIDTOW
20220280492,6/7/2022,FALSE,FALSE,TRUE,TRUE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,SOUTH
20220280544,6/7/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,SOUTH
20220280546,6/7/2022,FALSE,FALSE,FALSE,TRUE,SIDESWIPE - SAME DIRECTION,CLEAR,DAYLIGHT,MADISO
20220280583,6/7/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLOUDY,DAYLIGHT,MIDTOW
20220280587,6/7/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,SOUTH
20220280839,6/7/2022,TRUE,FALSE,FALSE,FALSE,HEAD-ON,CLEAR,DAYLIGHT,MADISO
20220281001,6/7/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,SOUTH
